dataset,tokenizer,sequence_length
enwik8,bpe_32000,176
enwik8,bpe_32000,235
enwik8,bpe_32000,224
enwik8,bpe_32000,206
enwik8,bpe_32000,221
enwik8,bpe_32000,254
enwik8,bpe_32000,207
enwik8,bpe_32000,207
enwik8,bpe_32000,201
enwik8,bpe_32000,205
enwik8,bpe_32000,226
enwik8,bpe_32000,232
enwik8,bpe_32000,224
enwik8,bpe_32000,199
enwik8,bpe_32000,219
enwik8,bpe_32000,192
enwik8,bpe_32000,203
enwik8,bpe_32000,284
enwik8,bpe_32000,194
enwik8,bpe_32000,198
enwik8,bpe_32000,212
enwik8,bpe_32000,198
enwik8,bpe_32000,236
enwik8,bpe_32000,198
enwik8,bpe_32000,227
enwik8,bpe_32000,281
enwik8,bpe_32000,261
enwik8,bpe_32000,275
enwik8,bpe_32000,200
enwik8,bpe_32000,276
enwik8,bpe_32000,203
enwik8,bpe_32000,152
enwik8,bpe_32000,224
enwik8,bpe_32000,194
enwik8,bpe_32000,198
enwik8,bpe_32000,210
enwik8,bpe_32000,210
enwik8,bpe_32000,194
enwik8,bpe_32000,221
enwik8,bpe_32000,185
enwik8,bpe_32000,188
enwik8,bpe_32000,241
enwik8,bpe_32000,234
enwik8,bpe_32000,207
enwik8,bpe_32000,181
enwik8,bpe_32000,159
enwik8,bpe_32000,226
enwik8,bpe_32000,235
enwik8,bpe_32000,192
enwik8,bpe_32000,144
enwik8,bpe_32000,199
enwik8,bpe_32000,233
enwik8,bpe_32000,169
enwik8,bpe_32000,203
enwik8,bpe_32000,206
enwik8,bpe_32000,183
enwik8,bpe_32000,173
enwik8,bpe_32000,279
enwik8,bpe_32000,123
enwik8,bpe_32000,294
enwik8,bpe_32000,204
enwik8,bpe_32000,163
enwik8,bpe_32000,239
enwik8,bpe_32000,200
enwik8,bpe_32000,202
enwik8,bpe_32000,191
enwik8,bpe_32000,184
enwik8,bpe_32000,179
enwik8,bpe_32000,290
enwik8,bpe_32000,197
enwik8,bpe_32000,128
enwik8,bpe_32000,211
enwik8,bpe_32000,231
enwik8,bpe_32000,226
enwik8,bpe_32000,150
enwik8,bpe_32000,194
enwik8,bpe_32000,200
enwik8,bpe_32000,125
enwik8,bpe_32000,206
enwik8,bpe_32000,171
enwik8,bpe_32000,192
enwik8,bpe_32000,216
enwik8,bpe_32000,190
enwik8,bpe_32000,239
enwik8,bpe_32000,199
enwik8,bpe_32000,216
enwik8,bpe_32000,206
enwik8,bpe_32000,170
enwik8,bpe_32000,181
enwik8,bpe_32000,195
enwik8,bpe_32000,203
enwik8,bpe_32000,174
enwik8,bpe_32000,203
enwik8,bpe_32000,171
enwik8,bpe_32000,172
enwik8,bpe_32000,182
enwik8,bpe_32000,197
enwik8,bpe_32000,210
enwik8,bpe_32000,209
enwik8,bpe_32000,180
enwik8,bpe_32000,196
enwik8,bpe_32000,262
enwik8,bpe_32000,209
enwik8,bpe_32000,182
enwik8,bpe_32000,191
enwik8,bpe_32000,193
enwik8,bpe_32000,213
enwik8,bpe_32000,201
enwik8,bpe_32000,177
enwik8,bpe_32000,262
enwik8,bpe_32000,181
enwik8,bpe_32000,121
enwik8,bpe_32000,170
enwik8,bpe_32000,234
enwik8,bpe_32000,256
enwik8,bpe_32000,178
enwik8,bpe_32000,222
enwik8,bpe_32000,188
enwik8,bpe_32000,216
enwik8,bpe_32000,186
enwik8,bpe_32000,196
enwik8,bpe_32000,207
enwik8,bpe_32000,190
enwik8,bpe_32000,159
enwik8,bpe_32000,209
enwik8,bpe_32000,194
enwik8,bpe_32000,167
enwik8,bpe_32000,299
enwik8,bpe_32000,153
enwik8,bpe_32000,182
enwik8,bpe_32000,158
enwik8,bpe_32000,184
enwik8,bpe_32000,203
enwik8,bpe_32000,202
enwik8,bpe_32000,196
enwik8,bpe_32000,191
enwik8,bpe_32000,232
enwik8,bpe_32000,204
enwik8,bpe_32000,215
enwik8,bpe_32000,151
enwik8,bpe_32000,175
enwik8,bpe_32000,325
enwik8,bpe_32000,164
enwik8,bpe_32000,173
enwik8,bpe_32000,174
enwik8,bpe_32000,196
enwik8,bpe_32000,164
enwik8,bpe_32000,214
enwik8,bpe_32000,168
enwik8,bpe_32000,213
enwik8,bpe_32000,187
enwik8,bpe_32000,204
enwik8,bpe_32000,195
enwik8,bpe_32000,191
enwik8,bpe_32000,196
enwik8,bpe_32000,176
enwik8,bpe_32000,214
enwik8,bpe_32000,211
enwik8,bpe_32000,183
enwik8,bpe_32000,188
enwik8,bpe_32000,186
enwik8,bpe_32000,127
enwik8,bpe_32000,212
enwik8,bpe_32000,165
enwik8,bpe_32000,183
enwik8,bpe_32000,262
enwik8,bpe_32000,193
enwik8,bpe_32000,211
enwik8,bpe_32000,266
enwik8,bpe_32000,190
enwik8,bpe_32000,203
enwik8,bpe_32000,186
enwik8,bpe_32000,185
enwik8,bpe_32000,182
enwik8,bpe_32000,180
enwik8,bpe_32000,183
enwik8,bpe_32000,190
enwik8,bpe_32000,201
enwik8,bpe_32000,185
enwik8,bpe_32000,213
enwik8,bpe_32000,188
enwik8,bpe_32000,235
enwik8,bpe_32000,188
enwik8,bpe_32000,203
enwik8,bpe_32000,195
enwik8,bpe_32000,219
enwik8,bpe_32000,195
enwik8,bpe_32000,180
enwik8,bpe_32000,189
enwik8,bpe_32000,198
enwik8,bpe_32000,211
enwik8,bpe_32000,165
enwik8,bpe_32000,201
enwik8,bpe_32000,177
enwik8,bpe_32000,180
enwik8,bpe_32000,199
enwik8,bpe_32000,219
enwik8,bpe_32000,169
enwik8,bpe_32000,289
enwik8,bpe_32000,211
enwik8,bpe_32000,206
enwik8,bpe_32000,187
enwik8,bpe_32000,199
enwik8,bpe_32000,242
enwik8,bpe_32000,183
enwik8,bpe_32000,194
enwik8,bpe_32000,208
enwik8,bpe_32000,200
enwik8,bpe_32000,174
enwik8,bpe_32000,215
enwik8,bpe_32000,193
enwik8,bpe_32000,195
enwik8,bpe_32000,206
enwik8,bpe_32000,206
enwik8,bpe_32000,173
enwik8,bpe_32000,187
enwik8,bpe_32000,210
enwik8,bpe_32000,163
enwik8,bpe_32000,153
enwik8,bpe_32000,192
enwik8,bpe_32000,201
enwik8,bpe_32000,212
enwik8,bpe_32000,225
enwik8,bpe_32000,201
enwik8,bpe_32000,166
enwik8,bpe_32000,201
enwik8,bpe_32000,189
enwik8,bpe_32000,177
enwik8,bpe_32000,212
enwik8,bpe_32000,214
enwik8,bpe_32000,192
enwik8,bpe_32000,183
enwik8,bpe_32000,205
enwik8,bpe_32000,194
enwik8,bpe_32000,204
enwik8,bpe_32000,226
enwik8,bpe_32000,243
enwik8,bpe_32000,153
enwik8,bpe_32000,197
enwik8,bpe_32000,167
enwik8,bpe_32000,191
enwik8,bpe_32000,199
enwik8,bpe_32000,193
enwik8,bpe_32000,281
enwik8,bpe_32000,185
enwik8,bpe_32000,240
enwik8,bpe_32000,195
enwik8,bpe_32000,224
enwik8,bpe_32000,196
enwik8,bpe_32000,196
enwik8,bpe_32000,184
enwik8,bpe_32000,258
enwik8,bpe_32000,162
enwik8,bpe_32000,198
enwik8,bpe_32000,195
enwik8,bpe_32000,211
enwik8,bpe_32000,172
enwik8,bpe_32000,188
enwik8,bpe_32000,258
enwik8,bpe_32000,203
enwik8,bpe_32000,208
enwik8,bpe_32000,221
enwik8,bpe_32000,193
enwik8,bpe_32000,176
enwik8,bpe_32000,218
enwik8,bpe_32000,260
enwik8,bpe_32000,201
enwik8,bpe_32000,153
enwik8,bpe_32000,198
enwik8,bpe_32000,188
enwik8,bpe_32000,202
enwik8,bpe_32000,207
enwik8,bpe_32000,161
enwik8,bpe_32000,200
enwik8,bpe_32000,199
enwik8,bpe_32000,221
enwik8,bpe_32000,217
enwik8,bpe_32000,198
enwik8,bpe_32000,184
enwik8,bpe_32000,202
enwik8,bpe_32000,189
enwik8,bpe_32000,195
enwik8,bpe_32000,194
enwik8,bpe_32000,205
enwik8,bpe_32000,204
enwik8,bpe_32000,157
enwik8,bpe_32000,171
enwik8,bpe_32000,202
enwik8,bpe_32000,224
enwik8,bpe_32000,196
enwik8,bpe_32000,167
enwik8,bpe_32000,236
enwik8,bpe_32000,179
enwik8,bpe_32000,232
enwik8,bpe_32000,179
enwik8,bpe_32000,190
enwik8,bpe_32000,200
enwik8,bpe_32000,163
enwik8,bpe_32000,196
enwik8,bpe_32000,184
enwik8,bpe_32000,195
enwik8,bpe_32000,182
enwik8,bpe_32000,214
enwik8,bpe_32000,186
enwik8,bpe_32000,188
enwik8,bpe_32000,193
enwik8,bpe_32000,180
enwik8,bpe_32000,179
enwik8,bpe_32000,194
enwik8,bpe_32000,207
enwik8,bpe_32000,182
enwik8,bpe_32000,194
enwik8,bpe_32000,269
enwik8,bpe_32000,180
enwik8,bpe_32000,173
enwik8,bpe_32000,204
enwik8,bpe_32000,217
enwik8,bpe_32000,223
enwik8,bpe_32000,197
enwik8,bpe_32000,243
enwik8,bpe_32000,198
enwik8,bpe_32000,196
enwik8,bpe_32000,230
enwik8,bpe_32000,199
enwik8,bpe_32000,185
enwik8,bpe_32000,147
enwik8,bpe_32000,238
enwik8,bpe_32000,191
enwik8,bpe_32000,200
enwik8,bpe_32000,197
enwik8,bpe_32000,191
enwik8,bpe_32000,205
enwik8,bpe_32000,210
enwik8,bpe_32000,227
enwik8,bpe_32000,177
enwik8,bpe_32000,228
enwik8,bpe_32000,172
enwik8,bpe_32000,201
enwik8,bpe_32000,202
enwik8,bpe_32000,189
enwik8,bpe_32000,198
enwik8,bpe_32000,181
enwik8,bpe_32000,199
enwik8,bpe_32000,217
enwik8,bpe_32000,210
enwik8,bpe_32000,279
enwik8,bpe_32000,221
enwik8,bpe_32000,232
enwik8,bpe_32000,205
enwik8,bpe_32000,191
enwik8,bpe_32000,378
enwik8,bpe_32000,230
enwik8,bpe_32000,258
enwik8,bpe_32000,220
enwik8,bpe_32000,198
enwik8,bpe_32000,196
enwik8,bpe_32000,358
enwik8,bpe_32000,199
enwik8,bpe_32000,177
enwik8,bpe_32000,172
enwik8,bpe_32000,167
enwik8,bpe_32000,204
enwik8,bpe_32000,212
enwik8,bpe_32000,145
enwik8,bpe_32000,179
enwik8,bpe_32000,178
enwik8,bpe_32000,253
enwik8,bpe_32000,195
enwik8,bpe_32000,208
enwik8,bpe_32000,170
enwik8,bpe_32000,175
enwik8,bpe_32000,213
enwik8,bpe_32000,206
enwik8,bpe_32000,214
enwik8,bpe_32000,179
enwik8,bpe_32000,271
enwik8,bpe_32000,243
enwik8,bpe_32000,213
enwik8,bpe_32000,174
enwik8,bpe_32000,237
enwik8,bpe_32000,222
enwik8,bpe_32000,201
enwik8,bpe_32000,174
enwik8,bpe_32000,232
enwik8,bpe_32000,182
enwik8,bpe_32000,157
enwik8,bpe_32000,173
enwik8,bpe_32000,310
enwik8,bpe_32000,187
enwik8,bpe_32000,201
enwik8,bpe_32000,200
enwik8,bpe_32000,188
enwik8,bpe_32000,173
enwik8,bpe_32000,189
enwik8,bpe_32000,202
enwik8,bpe_32000,181
enwik8,bpe_32000,209
enwik8,bpe_32000,209
enwik8,bpe_32000,273
enwik8,bpe_32000,239
enwik8,bpe_32000,175
enwik8,bpe_32000,177
enwik8,bpe_32000,246
enwik8,bpe_32000,204
enwik8,bpe_32000,211
enwik8,bpe_32000,209
enwik8,bpe_32000,179
enwik8,bpe_32000,209
enwik8,bpe_32000,207
enwik8,bpe_32000,172
enwik8,bpe_32000,234
enwik8,bpe_32000,197
enwik8,bpe_32000,210
enwik8,bpe_32000,214
enwik8,bpe_32000,206
enwik8,bpe_32000,170
enwik8,bpe_32000,187
enwik8,bpe_32000,192
enwik8,bpe_32000,205
enwik8,bpe_32000,177
enwik8,bpe_32000,205
enwik8,bpe_32000,211
enwik8,bpe_32000,189
enwik8,bpe_32000,179
enwik8,bpe_32000,219
enwik8,bpe_32000,170
enwik8,bpe_32000,198
enwik8,bpe_32000,216
enwik8,bpe_32000,164
enwik8,bpe_32000,168
enwik8,bpe_32000,188
enwik8,bpe_32000,214
enwik8,bpe_32000,230
enwik8,bpe_32000,176
enwik8,bpe_32000,241
enwik8,bpe_32000,214
enwik8,bpe_32000,226
enwik8,bpe_32000,199
enwik8,bpe_32000,262
enwik8,bpe_32000,190
enwik8,bpe_32000,184
enwik8,bpe_32000,202
enwik8,bpe_32000,196
enwik8,bpe_32000,213
enwik8,bpe_32000,222
enwik8,bpe_32000,200
enwik8,bpe_32000,202
enwik8,bpe_32000,164
enwik8,bpe_32000,210
enwik8,bpe_32000,261
enwik8,bpe_32000,202
enwik8,bpe_32000,195
enwik8,bpe_32000,193
enwik8,bpe_32000,186
enwik8,bpe_32000,193
enwik8,bpe_32000,187
enwik8,bpe_32000,183
enwik8,bpe_32000,186
enwik8,bpe_32000,209
enwik8,bpe_32000,207
enwik8,bpe_32000,210
enwik8,bpe_32000,214
enwik8,bpe_32000,202
enwik8,bpe_32000,148
enwik8,bpe_32000,191
enwik8,bpe_32000,184
enwik8,bpe_32000,183
enwik8,bpe_32000,167
enwik8,bpe_32000,201
enwik8,bpe_32000,174
enwik8,bpe_32000,175
enwik8,bpe_32000,172
enwik8,bpe_32000,172
enwik8,bpe_32000,211
enwik8,bpe_32000,166
enwik8,bpe_32000,201
enwik8,bpe_32000,193
enwik8,bpe_32000,196
enwik8,bpe_32000,201
enwik8,bpe_32000,181
enwik8,bpe_32000,278
enwik8,bpe_32000,210
enwik8,bpe_32000,190
enwik8,bpe_32000,190
enwik8,bpe_32000,185
enwik8,bpe_32000,171
enwik8,bpe_32000,204
enwik8,bpe_32000,204
enwik8,bpe_32000,205
enwik8,bpe_32000,223
enwik8,bpe_32000,206
enwik8,bpe_32000,214
enwik8,bpe_32000,217
enwik8,bpe_32000,171
enwik8,bpe_32000,184
enwik8,bpe_32000,186
enwik8,bpe_32000,222
enwik8,bpe_32000,230
enwik8,bpe_32000,197
enwik8,bpe_32000,195
enwik8,bpe_32000,198
enwik8,bpe_32000,211
enwik8,bpe_32000,255
enwik8,bpe_32000,207
enwik8,bpe_32000,197
enwik8,bpe_32000,218
enwik8,bpe_32000,201
enwik8,bpe_32000,211
enwik8,bpe_32000,207
enwik8,bpe_32000,228
enwik8,bpe_32000,208
enwik8,bpe_32000,216
enwik8,bpe_32000,216
enwik8,bpe_32000,176
enwik8,bpe_32000,216
enwik8,bpe_32000,199
enwik8,bpe_32000,201
enwik8,bpe_32000,179
enwik8,bpe_32000,204
enwik8,bpe_32000,185
enwik8,bpe_32000,203
enwik8,bpe_32000,195
enwik8,bpe_32000,159
enwik8,bpe_32000,219
enwik8,bpe_32000,201
enwik8,bpe_32000,210
enwik8,bpe_32000,181
enwik8,bpe_32000,173
enwik8,bpe_32000,217
enwik8,bpe_32000,186
enwik8,bpe_32000,176
enwik8,bpe_32000,203
enwik8,bpe_32000,193
enwik8,bpe_32000,198
enwik8,bpe_32000,216
enwik8,bpe_32000,211
enwik8,bpe_32000,201
enwik8,bpe_32000,196
enwik8,bpe_32000,188
enwik8,bpe_32000,217
enwik8,bpe_32000,258
enwik8,bpe_32000,218
enwik8,bpe_32000,183
enwik8,bpe_32000,185
enwik8,bpe_32000,173
enwik8,bpe_32000,203
enwik8,bpe_32000,202
enwik8,bpe_32000,186
enwik8,bpe_32000,198
enwik8,bpe_32000,212
enwik8,bpe_32000,184
enwik8,bpe_32000,196
enwik8,bpe_32000,173
enwik8,bpe_32000,191
enwik8,bpe_32000,217
enwik8,bpe_32000,219
enwik8,bpe_32000,207
enwik8,bpe_32000,223
enwik8,bpe_32000,224
enwik8,bpe_32000,190
enwik8,bpe_32000,202
enwik8,bpe_32000,229
enwik8,bpe_32000,198
enwik8,bpe_32000,200
enwik8,bpe_32000,250
enwik8,bpe_32000,172
enwik8,bpe_32000,177
enwik8,bpe_32000,228
enwik8,bpe_32000,195
enwik8,bpe_32000,207
enwik8,bpe_32000,187
enwik8,bpe_32000,208
enwik8,bpe_32000,234
enwik8,bpe_32000,216
enwik8,bpe_32000,247
enwik8,bpe_32000,237
enwik8,bpe_32000,200
enwik8,bpe_32000,185
enwik8,bpe_32000,190
enwik8,bpe_32000,185
enwik8,bpe_32000,162
enwik8,bpe_32000,192
enwik8,bpe_32000,177
enwik8,bpe_32000,183
enwik8,bpe_32000,205
enwik8,bpe_32000,207
enwik8,bpe_32000,170
enwik8,bpe_32000,159
enwik8,bpe_32000,222
enwik8,bpe_32000,152
enwik8,bpe_32000,199
enwik8,bpe_32000,229
enwik8,bpe_32000,208
enwik8,bpe_32000,212
enwik8,bpe_32000,213
enwik8,bpe_32000,186
enwik8,bpe_32000,178
enwik8,bpe_32000,198
enwik8,bpe_32000,210
enwik8,bpe_32000,205
enwik8,bpe_32000,199
enwik8,bpe_32000,162
enwik8,bpe_32000,183
enwik8,bpe_32000,194
enwik8,bpe_32000,203
enwik8,bpe_32000,185
enwik8,bpe_32000,199
enwik8,bpe_32000,178
enwik8,bpe_32000,206
enwik8,bpe_32000,184
enwik8,bpe_32000,224
enwik8,bpe_32000,234
enwik8,bpe_32000,202
enwik8,bpe_32000,168
enwik8,bpe_32000,198
enwik8,bpe_32000,223
enwik8,bpe_32000,186
enwik8,bpe_32000,170
enwik8,bpe_32000,194
enwik8,bpe_32000,157
enwik8,bpe_32000,211
enwik8,bpe_32000,204
enwik8,bpe_32000,193
enwik8,bpe_32000,202
enwik8,bpe_32000,259
enwik8,bpe_32000,195
enwik8,bpe_32000,173
enwik8,bpe_32000,201
enwik8,bpe_32000,241
enwik8,bpe_32000,197
enwik8,bpe_32000,196
enwik8,bpe_32000,193
enwik8,bpe_32000,167
enwik8,bpe_32000,197
enwik8,bpe_32000,262
enwik8,bpe_32000,246
enwik8,bpe_32000,191
enwik8,bpe_32000,195
enwik8,bpe_32000,204
enwik8,bpe_32000,195
enwik8,bpe_32000,275
enwik8,bpe_32000,204
enwik8,bpe_32000,271
enwik8,bpe_32000,226
enwik8,bpe_32000,203
enwik8,bpe_32000,184
enwik8,bpe_32000,197
enwik8,bpe_32000,187
enwik8,bpe_32000,174
enwik8,bpe_32000,223
enwik8,bpe_32000,228
enwik8,bpe_32000,177
enwik8,bpe_32000,156
enwik8,bpe_32000,314
enwik8,bpe_32000,205
enwik8,bpe_32000,213
enwik8,bpe_32000,244
enwik8,bpe_32000,158
enwik8,bpe_32000,192
enwik8,bpe_32000,217
enwik8,bpe_32000,198
enwik8,bpe_32000,217
enwik8,bpe_32000,192
enwik8,bpe_32000,205
enwik8,bpe_32000,206
enwik8,bpe_32000,179
enwik8,bpe_32000,213
enwik8,bpe_32000,206
enwik8,bpe_32000,184
enwik8,bpe_32000,195
enwik8,bpe_32000,200
enwik8,bpe_32000,262
enwik8,bpe_32000,213
enwik8,bpe_32000,210
enwik8,bpe_32000,180
enwik8,bpe_32000,196
enwik8,bpe_32000,204
enwik8,bpe_32000,213
enwik8,bpe_32000,166
enwik8,bpe_32000,247
enwik8,bpe_32000,178
enwik8,bpe_32000,192
enwik8,bpe_32000,182
enwik8,bpe_32000,234
enwik8,bpe_32000,173
enwik8,bpe_32000,213
enwik8,bpe_32000,223
enwik8,bpe_32000,194
enwik8,bpe_32000,209
enwik8,bpe_32000,217
enwik8,bpe_32000,196
enwik8,bpe_32000,185
enwik8,bpe_32000,180
enwik8,bpe_32000,174
enwik8,bpe_32000,203
enwik8,bpe_32000,211
enwik8,bpe_32000,212
enwik8,bpe_32000,202
enwik8,bpe_32000,172
enwik8,bpe_32000,215
enwik8,bpe_32000,167
enwik8,bpe_32000,191
enwik8,bpe_32000,205
enwik8,bpe_32000,160
enwik8,bpe_32000,175
enwik8,bpe_32000,181
enwik8,bpe_32000,183
enwik8,bpe_32000,212
enwik8,bpe_32000,217
enwik8,bpe_32000,219
enwik8,bpe_32000,187
enwik8,bpe_32000,174
enwik8,bpe_32000,199
enwik8,bpe_32000,221
enwik8,bpe_32000,248
enwik8,bpe_32000,182
enwik8,bpe_32000,221
enwik8,bpe_32000,209
enwik8,bpe_32000,187
enwik8,bpe_32000,184
enwik8,bpe_32000,208
enwik8,bpe_32000,181
enwik8,bpe_32000,178
enwik8,bpe_32000,216
enwik8,bpe_32000,211
enwik8,bpe_32000,207
enwik8,bpe_32000,190
enwik8,bpe_32000,212
enwik8,bpe_32000,203
enwik8,bpe_32000,158
enwik8,bpe_32000,197
enwik8,bpe_32000,207
enwik8,bpe_32000,201
enwik8,bpe_32000,202
enwik8,bpe_32000,259
enwik8,bpe_32000,203
enwik8,bpe_32000,175
enwik8,bpe_32000,187
enwik8,bpe_32000,175
enwik8,bpe_32000,195
enwik8,bpe_32000,249
enwik8,bpe_32000,204
enwik8,bpe_32000,194
enwik8,bpe_32000,170
enwik8,bpe_32000,187
enwik8,bpe_32000,209
enwik8,bpe_32000,207
enwik8,bpe_32000,204
enwik8,bpe_32000,198
enwik8,bpe_32000,199
enwik8,bpe_32000,206
enwik8,bpe_32000,196
enwik8,bpe_32000,189
enwik8,bpe_32000,190
enwik8,bpe_32000,195
enwik8,bpe_32000,188
enwik8,bpe_32000,267
enwik8,bpe_32000,208
enwik8,bpe_32000,189
enwik8,bpe_32000,184
enwik8,bpe_32000,139
enwik8,bpe_32000,172
enwik8,bpe_32000,270
enwik8,bpe_32000,211
enwik8,bpe_32000,210
enwik8,bpe_32000,194
enwik8,bpe_32000,185
enwik8,bpe_32000,197
enwik8,bpe_32000,243
enwik8,bpe_32000,170
enwik8,bpe_32000,192
enwik8,bpe_32000,223
enwik8,bpe_32000,202
enwik8,bpe_32000,157
enwik8,bpe_32000,196
enwik8,bpe_32000,228
enwik8,bpe_32000,159
enwik8,bpe_32000,180
enwik8,bpe_32000,181
enwik8,bpe_32000,222
enwik8,bpe_32000,178
enwik8,bpe_32000,201
enwik8,bpe_32000,205
enwik8,bpe_32000,217
enwik8,bpe_32000,191
enwik8,bpe_32000,171
enwik8,bpe_32000,246
enwik8,bpe_32000,187
enwik8,bpe_32000,198
enwik8,bpe_32000,220
enwik8,bpe_32000,192
enwik8,bpe_32000,196
enwik8,bpe_32000,220
enwik8,bpe_32000,185
enwik8,bpe_32000,227
enwik8,bpe_32000,278
enwik8,bpe_32000,227
enwik8,bpe_32000,194
enwik8,bpe_32000,187
enwik8,bpe_32000,194
enwik8,bpe_32000,129
enwik8,bpe_32000,204
enwik8,bpe_32000,159
enwik8,bpe_32000,228
enwik8,bpe_32000,190
enwik8,bpe_32000,193
enwik8,bpe_32000,216
enwik8,bpe_32000,214
enwik8,bpe_32000,195
enwik8,bpe_32000,221
enwik8,bpe_32000,224
enwik8,bpe_32000,168
enwik8,bpe_32000,212
enwik8,bpe_32000,198
enwik8,bpe_32000,208
enwik8,bpe_32000,187
enwik8,bpe_32000,171
enwik8,bpe_32000,176
enwik8,bpe_32000,230
enwik8,bpe_32000,204
enwik8,bpe_32000,180
enwik8,bpe_32000,167
enwik8,bpe_32000,207
enwik8,bpe_32000,203
enwik8,bpe_32000,198
enwik8,bpe_32000,169
enwik8,bpe_32000,181
enwik8,bpe_32000,239
enwik8,bpe_32000,205
enwik8,bpe_32000,199
enwik8,bpe_32000,194
enwik8,bpe_32000,211
enwik8,bpe_32000,178
enwik8,bpe_32000,193
enwik8,bpe_32000,171
enwik8,bpe_32000,208
enwik8,bpe_32000,158
enwik8,bpe_32000,221
enwik8,bpe_32000,184
enwik8,bpe_32000,156
enwik8,bpe_32000,191
enwik8,bpe_32000,188
enwik8,bpe_32000,200
enwik8,bpe_32000,199
enwik8,bpe_32000,172
enwik8,bpe_32000,175
enwik8,bpe_32000,173
enwik8,bpe_32000,343
enwik8,bpe_32000,183
enwik8,bpe_32000,220
enwik8,bpe_32000,176
enwik8,bpe_32000,197
enwik8,bpe_32000,168
enwik8,bpe_32000,215
enwik8,bpe_32000,174
enwik8,bpe_32000,178
enwik8,bpe_32000,168
enwik8,bpe_32000,201
enwik8,bpe_32000,216
enwik8,bpe_32000,266
enwik8,bpe_32000,167
enwik8,bpe_32000,218
enwik8,bpe_32000,181
enwik8,bpe_32000,191
enwik8,bpe_32000,218
enwik8,bpe_32000,194
enwik8,bpe_32000,220
enwik8,bpe_32000,205
enwik8,bpe_32000,200
enwik8,bpe_32000,168
enwik8,bpe_32000,219
enwik8,bpe_32000,177
enwik8,bpe_32000,201
enwik8,bpe_32000,183
enwik8,bpe_32000,198
enwik8,bpe_32000,181
enwik8,bpe_32000,177
enwik8,bpe_32000,201
enwik8,bpe_32000,175
enwik8,bpe_32000,175
enwik8,bpe_32000,197
enwik8,bpe_32000,193
enwik8,bpe_32000,260
enwik8,bpe_32000,195
enwik8,bpe_32000,195
enwik8,bpe_32000,213
enwik8,bpe_32000,135
enwik8,bpe_32000,191
enwik8,bpe_32000,214
enwik8,bpe_32000,171
enwik8,bpe_32000,210
enwik8,bpe_32000,184
enwik8,bpe_32000,246
enwik8,bpe_32000,167
enwik8,bpe_32000,239
enwik8,bpe_32000,182
enwik8,bpe_32000,237
enwik8,bpe_32000,193
enwik8,bpe_32000,216
enwik8,bpe_32000,258
enwik8,bpe_32000,207
enwik8,bpe_32000,189
enwik8,bpe_32000,204
enwik8,bpe_32000,176
enwik8,bpe_32000,194
enwik8,bpe_32000,187
enwik8,bpe_32000,140
enwik8,bpe_32000,253
enwik8,bpe_32000,189
enwik8,bpe_32000,189
enwik8,bpe_32000,230
enwik8,bpe_32000,186
enwik8,bpe_32000,163
enwik8,bpe_32000,262
enwik8,bpe_32000,178
enwik8,bpe_32000,207
enwik8,bpe_32000,200
enwik8,bpe_32000,204
enwik8,bpe_32000,196
enwik8,bpe_32000,205
enwik8,bpe_32000,164
enwik8,bpe_32000,203
enwik8,bpe_32000,247
enwik8,bpe_32000,200
enwik8,bpe_32000,190
enwik8,bpe_32000,177
enwik8,bpe_32000,218
enwik8,bpe_32000,159
enwik8,bpe_32000,187
enwik8,bpe_32000,226
enwik8,bpe_32000,201
enwik8,bpe_32000,180
enwik8,bpe_32000,183
enwik8,bpe_32000,240
enwik8,bpe_32000,168
enwik8,bpe_32000,191
enwik8,bpe_32000,166
enwik8,bpe_32000,184
enwik8,bpe_32000,154
enwik8,bpe_32000,236
enwik8,bpe_32000,182
enwik8,bpe_32000,198
enwik8,bpe_32000,193
enwik8,bpe_32000,135
enwik8,bpe_32000,175
enwik8,bpe_32000,175
enwik8,bpe_32000,197
enwik8,bpe_32000,215
enwik8,bpe_32000,211
enwik8,bpe_32000,136
enwik8,bpe_32000,184
enwik8,bpe_32000,176
enwik8,bpe_32000,175
enwik8,bpe_32000,192
enwik8,bpe_32000,242
enwik8,bpe_32000,183
enwik8,bpe_32000,226
enwik8,bpe_32000,200
enwik8,bpe_32000,201
enwik8,bpe_32000,155
enwik8,bpe_32000,196
enwik8,bpe_32000,189
enwik8,bpe_32000,204
enwik8,bpe_32000,206
enwik8,bpe_32000,276
enwik8,bpe_32000,206
enwik8,bpe_32000,168
enwik8,bpe_32000,173
enwik8,bpe_32000,220
enwik8,bpe_32000,194
enwik8,bpe_32000,226
enwik8,bpe_32000,202
enwik8,bpe_32000,182
enwik8,bpe_32000,212
enwik8,bpe_32000,215
enwik8,bpe_32000,207
enwik8,bpe_32000,187
enwik8,bpe_32000,216
enwik8,bpe_32000,201
enwik8,bpe_32000,215
enwik8,bpe_32000,199
enwik8,bpe_32000,193
enwik8,bpe_32000,244
enwik8,bpe_32000,210
enwik8,bpe_32000,196
enwik8,bpe_32000,221
enwik8,bpe_32000,184
enwik8,bpe_32000,224
enwik8,bpe_32000,184
enwik8,bpe_32000,172
enwik8,bpe_32000,158
enwik8,bpe_32000,175
enwik8,bpe_32000,243
enwik8,bpe_32000,201
enwik8,bpe_32000,328
enwik8,bpe_32000,311
enwik8,bpe_32000,204
enwik8,bpe_32000,196
