dataset,tokenizer,sequence_length
text8,bpe_32000,209
text8,bpe_32000,213
text8,bpe_32000,245
text8,bpe_32000,206
text8,bpe_32000,230
text8,bpe_32000,222
text8,bpe_32000,208
text8,bpe_32000,208
text8,bpe_32000,221
text8,bpe_32000,203
text8,bpe_32000,211
text8,bpe_32000,210
text8,bpe_32000,212
text8,bpe_32000,212
text8,bpe_32000,205
text8,bpe_32000,210
text8,bpe_32000,219
text8,bpe_32000,219
text8,bpe_32000,208
text8,bpe_32000,221
text8,bpe_32000,215
text8,bpe_32000,212
text8,bpe_32000,205
text8,bpe_32000,205
text8,bpe_32000,209
text8,bpe_32000,262
text8,bpe_32000,206
text8,bpe_32000,211
text8,bpe_32000,208
text8,bpe_32000,206
text8,bpe_32000,210
text8,bpe_32000,205
text8,bpe_32000,211
text8,bpe_32000,202
text8,bpe_32000,229
text8,bpe_32000,215
text8,bpe_32000,212
text8,bpe_32000,203
text8,bpe_32000,227
text8,bpe_32000,214
text8,bpe_32000,208
text8,bpe_32000,213
text8,bpe_32000,213
text8,bpe_32000,203
text8,bpe_32000,214
text8,bpe_32000,224
text8,bpe_32000,213
text8,bpe_32000,212
text8,bpe_32000,208
text8,bpe_32000,205
text8,bpe_32000,212
text8,bpe_32000,205
text8,bpe_32000,203
text8,bpe_32000,207
text8,bpe_32000,211
text8,bpe_32000,242
text8,bpe_32000,209
text8,bpe_32000,211
text8,bpe_32000,211
text8,bpe_32000,206
text8,bpe_32000,214
text8,bpe_32000,210
text8,bpe_32000,202
text8,bpe_32000,208
text8,bpe_32000,214
text8,bpe_32000,206
text8,bpe_32000,217
text8,bpe_32000,206
text8,bpe_32000,211
text8,bpe_32000,215
text8,bpe_32000,225
text8,bpe_32000,202
text8,bpe_32000,216
text8,bpe_32000,206
text8,bpe_32000,215
text8,bpe_32000,214
text8,bpe_32000,211
text8,bpe_32000,206
text8,bpe_32000,200
text8,bpe_32000,242
text8,bpe_32000,205
text8,bpe_32000,226
text8,bpe_32000,209
text8,bpe_32000,211
text8,bpe_32000,212
text8,bpe_32000,216
text8,bpe_32000,213
text8,bpe_32000,209
text8,bpe_32000,210
text8,bpe_32000,203
text8,bpe_32000,201
text8,bpe_32000,216
text8,bpe_32000,204
text8,bpe_32000,216
text8,bpe_32000,205
text8,bpe_32000,211
text8,bpe_32000,224
text8,bpe_32000,206
text8,bpe_32000,215
text8,bpe_32000,233
text8,bpe_32000,212
text8,bpe_32000,202
text8,bpe_32000,212
text8,bpe_32000,209
text8,bpe_32000,209
text8,bpe_32000,215
text8,bpe_32000,218
text8,bpe_32000,227
text8,bpe_32000,218
text8,bpe_32000,219
text8,bpe_32000,235
text8,bpe_32000,211
text8,bpe_32000,207
text8,bpe_32000,204
text8,bpe_32000,210
text8,bpe_32000,212
text8,bpe_32000,211
text8,bpe_32000,207
text8,bpe_32000,219
text8,bpe_32000,223
text8,bpe_32000,206
text8,bpe_32000,207
text8,bpe_32000,217
text8,bpe_32000,237
text8,bpe_32000,209
text8,bpe_32000,203
text8,bpe_32000,214
text8,bpe_32000,216
text8,bpe_32000,203
text8,bpe_32000,213
text8,bpe_32000,209
text8,bpe_32000,222
text8,bpe_32000,216
text8,bpe_32000,215
text8,bpe_32000,215
text8,bpe_32000,211
text8,bpe_32000,218
text8,bpe_32000,214
text8,bpe_32000,210
text8,bpe_32000,217
text8,bpe_32000,232
text8,bpe_32000,206
text8,bpe_32000,208
text8,bpe_32000,206
text8,bpe_32000,215
text8,bpe_32000,209
text8,bpe_32000,202
text8,bpe_32000,212
text8,bpe_32000,202
text8,bpe_32000,205
text8,bpe_32000,218
text8,bpe_32000,209
text8,bpe_32000,201
text8,bpe_32000,224
text8,bpe_32000,219
text8,bpe_32000,203
text8,bpe_32000,216
text8,bpe_32000,231
text8,bpe_32000,212
text8,bpe_32000,203
text8,bpe_32000,228
text8,bpe_32000,217
text8,bpe_32000,203
text8,bpe_32000,216
text8,bpe_32000,210
text8,bpe_32000,247
text8,bpe_32000,207
text8,bpe_32000,220
text8,bpe_32000,203
text8,bpe_32000,209
text8,bpe_32000,207
text8,bpe_32000,210
text8,bpe_32000,214
text8,bpe_32000,211
text8,bpe_32000,206
text8,bpe_32000,211
text8,bpe_32000,211
text8,bpe_32000,248
text8,bpe_32000,210
text8,bpe_32000,203
text8,bpe_32000,214
text8,bpe_32000,216
text8,bpe_32000,225
text8,bpe_32000,217
text8,bpe_32000,206
text8,bpe_32000,211
text8,bpe_32000,214
text8,bpe_32000,205
text8,bpe_32000,211
text8,bpe_32000,227
text8,bpe_32000,203
text8,bpe_32000,203
text8,bpe_32000,211
text8,bpe_32000,206
text8,bpe_32000,206
text8,bpe_32000,211
text8,bpe_32000,213
text8,bpe_32000,205
text8,bpe_32000,213
text8,bpe_32000,214
text8,bpe_32000,208
text8,bpe_32000,209
text8,bpe_32000,209
text8,bpe_32000,213
text8,bpe_32000,244
text8,bpe_32000,204
text8,bpe_32000,204
text8,bpe_32000,217
text8,bpe_32000,237
text8,bpe_32000,235
text8,bpe_32000,231
text8,bpe_32000,214
text8,bpe_32000,207
text8,bpe_32000,209
text8,bpe_32000,205
text8,bpe_32000,212
text8,bpe_32000,210
text8,bpe_32000,216
text8,bpe_32000,211
text8,bpe_32000,219
text8,bpe_32000,209
text8,bpe_32000,215
text8,bpe_32000,221
text8,bpe_32000,225
text8,bpe_32000,204
text8,bpe_32000,213
text8,bpe_32000,230
text8,bpe_32000,209
text8,bpe_32000,214
text8,bpe_32000,211
text8,bpe_32000,232
text8,bpe_32000,210
text8,bpe_32000,210
text8,bpe_32000,211
text8,bpe_32000,201
text8,bpe_32000,225
text8,bpe_32000,210
text8,bpe_32000,232
text8,bpe_32000,223
text8,bpe_32000,213
text8,bpe_32000,211
text8,bpe_32000,223
text8,bpe_32000,225
text8,bpe_32000,215
text8,bpe_32000,213
text8,bpe_32000,235
text8,bpe_32000,215
text8,bpe_32000,210
text8,bpe_32000,213
text8,bpe_32000,215
text8,bpe_32000,202
text8,bpe_32000,203
text8,bpe_32000,205
text8,bpe_32000,244
text8,bpe_32000,207
text8,bpe_32000,206
text8,bpe_32000,212
text8,bpe_32000,248
text8,bpe_32000,218
text8,bpe_32000,227
text8,bpe_32000,206
text8,bpe_32000,210
text8,bpe_32000,203
text8,bpe_32000,214
text8,bpe_32000,210
text8,bpe_32000,216
text8,bpe_32000,208
text8,bpe_32000,213
text8,bpe_32000,204
text8,bpe_32000,207
text8,bpe_32000,206
text8,bpe_32000,203
text8,bpe_32000,207
text8,bpe_32000,211
text8,bpe_32000,219
text8,bpe_32000,210
text8,bpe_32000,206
text8,bpe_32000,209
text8,bpe_32000,226
text8,bpe_32000,206
text8,bpe_32000,211
text8,bpe_32000,213
text8,bpe_32000,233
text8,bpe_32000,204
text8,bpe_32000,211
text8,bpe_32000,210
text8,bpe_32000,215
text8,bpe_32000,215
text8,bpe_32000,202
text8,bpe_32000,213
text8,bpe_32000,212
text8,bpe_32000,242
text8,bpe_32000,222
text8,bpe_32000,207
text8,bpe_32000,204
text8,bpe_32000,206
text8,bpe_32000,219
text8,bpe_32000,221
text8,bpe_32000,217
text8,bpe_32000,208
text8,bpe_32000,201
text8,bpe_32000,211
text8,bpe_32000,219
text8,bpe_32000,240
text8,bpe_32000,205
text8,bpe_32000,214
text8,bpe_32000,225
text8,bpe_32000,221
text8,bpe_32000,209
text8,bpe_32000,207
text8,bpe_32000,219
text8,bpe_32000,216
text8,bpe_32000,214
text8,bpe_32000,218
text8,bpe_32000,209
text8,bpe_32000,215
text8,bpe_32000,205
text8,bpe_32000,362
text8,bpe_32000,243
text8,bpe_32000,228
text8,bpe_32000,209
text8,bpe_32000,214
text8,bpe_32000,215
text8,bpe_32000,209
text8,bpe_32000,206
text8,bpe_32000,212
text8,bpe_32000,212
text8,bpe_32000,206
text8,bpe_32000,217
text8,bpe_32000,219
text8,bpe_32000,221
text8,bpe_32000,216
text8,bpe_32000,210
text8,bpe_32000,206
text8,bpe_32000,212
text8,bpe_32000,219
text8,bpe_32000,210
text8,bpe_32000,209
text8,bpe_32000,217
text8,bpe_32000,201
text8,bpe_32000,226
text8,bpe_32000,203
text8,bpe_32000,204
text8,bpe_32000,206
text8,bpe_32000,203
text8,bpe_32000,221
text8,bpe_32000,213
text8,bpe_32000,219
text8,bpe_32000,211
text8,bpe_32000,204
text8,bpe_32000,214
text8,bpe_32000,204
text8,bpe_32000,209
text8,bpe_32000,208
text8,bpe_32000,217
text8,bpe_32000,227
text8,bpe_32000,213
text8,bpe_32000,214
text8,bpe_32000,215
text8,bpe_32000,218
text8,bpe_32000,227
text8,bpe_32000,213
text8,bpe_32000,216
text8,bpe_32000,208
text8,bpe_32000,220
text8,bpe_32000,213
text8,bpe_32000,205
text8,bpe_32000,200
text8,bpe_32000,247
text8,bpe_32000,202
text8,bpe_32000,205
text8,bpe_32000,207
text8,bpe_32000,204
text8,bpe_32000,211
text8,bpe_32000,206
text8,bpe_32000,209
text8,bpe_32000,214
text8,bpe_32000,211
text8,bpe_32000,225
text8,bpe_32000,224
text8,bpe_32000,210
text8,bpe_32000,215
text8,bpe_32000,207
text8,bpe_32000,205
text8,bpe_32000,215
text8,bpe_32000,205
text8,bpe_32000,236
text8,bpe_32000,204
text8,bpe_32000,207
text8,bpe_32000,201
text8,bpe_32000,203
text8,bpe_32000,204
text8,bpe_32000,217
text8,bpe_32000,205
text8,bpe_32000,208
text8,bpe_32000,223
text8,bpe_32000,226
text8,bpe_32000,205
text8,bpe_32000,224
text8,bpe_32000,208
text8,bpe_32000,212
text8,bpe_32000,209
text8,bpe_32000,206
text8,bpe_32000,217
text8,bpe_32000,207
text8,bpe_32000,204
text8,bpe_32000,214
text8,bpe_32000,214
text8,bpe_32000,220
text8,bpe_32000,221
text8,bpe_32000,244
text8,bpe_32000,210
text8,bpe_32000,217
text8,bpe_32000,212
text8,bpe_32000,200
text8,bpe_32000,204
text8,bpe_32000,205
text8,bpe_32000,214
text8,bpe_32000,257
text8,bpe_32000,209
text8,bpe_32000,215
text8,bpe_32000,209
text8,bpe_32000,207
text8,bpe_32000,209
text8,bpe_32000,215
text8,bpe_32000,211
text8,bpe_50000,201
text8,bpe_50000,205
text8,bpe_50000,206
text8,bpe_50000,205
text8,bpe_50000,221
text8,bpe_50000,211
text8,bpe_50000,203
text8,bpe_50000,216
text8,bpe_50000,210
text8,bpe_50000,219
text8,bpe_50000,204
text8,bpe_50000,203
text8,bpe_50000,201
text8,bpe_50000,210
text8,bpe_50000,204
text8,bpe_50000,206
text8,bpe_50000,232
text8,bpe_50000,264
text8,bpe_50000,204
text8,bpe_50000,209
text8,bpe_50000,205
text8,bpe_50000,209
text8,bpe_50000,201
text8,bpe_50000,218
text8,bpe_50000,209
text8,bpe_50000,201
text8,bpe_50000,201
text8,bpe_50000,216
text8,bpe_50000,207
text8,bpe_50000,204
text8,bpe_50000,217
text8,bpe_50000,205
text8,bpe_50000,221
text8,bpe_50000,237
text8,bpe_50000,201
text8,bpe_50000,202
text8,bpe_50000,204
text8,bpe_50000,210
text8,bpe_50000,203
text8,bpe_50000,207
text8,bpe_50000,205
text8,bpe_50000,203
text8,bpe_50000,204
text8,bpe_50000,202
text8,bpe_50000,205
text8,bpe_50000,200
text8,bpe_50000,203
text8,bpe_50000,201
text8,bpe_50000,219
text8,bpe_50000,206
text8,bpe_50000,215
text8,bpe_50000,204
text8,bpe_50000,235
text8,bpe_50000,202
text8,bpe_50000,215
text8,bpe_50000,200
text8,bpe_50000,208
text8,bpe_50000,204
text8,bpe_50000,208
text8,bpe_50000,208
text8,bpe_50000,206
text8,bpe_50000,213
text8,bpe_50000,204
text8,bpe_50000,213
text8,bpe_50000,201
text8,bpe_50000,217
text8,bpe_50000,212
text8,bpe_50000,213
text8,bpe_50000,203
text8,bpe_50000,209
text8,bpe_50000,208
text8,bpe_50000,207
text8,bpe_50000,204
text8,bpe_50000,215
text8,bpe_50000,205
text8,bpe_50000,203
text8,bpe_50000,203
text8,bpe_50000,208
text8,bpe_50000,221
text8,bpe_50000,208
text8,bpe_50000,201
text8,bpe_50000,200
text8,bpe_50000,204
text8,bpe_50000,204
text8,bpe_50000,200
text8,bpe_50000,206
text8,bpe_50000,205
text8,bpe_50000,200
text8,bpe_50000,206
text8,bpe_50000,201
text8,bpe_50000,206
text8,bpe_50000,205
text8,bpe_50000,207
text8,bpe_50000,228
text8,bpe_50000,201
text8,bpe_50000,212
text8,bpe_50000,222
text8,bpe_50000,216
text8,bpe_50000,210
text8,bpe_50000,204
text8,bpe_50000,212
text8,bpe_50000,208
text8,bpe_50000,220
text8,bpe_50000,215
text8,bpe_50000,202
text8,bpe_50000,204
text8,bpe_50000,211
text8,bpe_50000,212
text8,bpe_50000,206
text8,bpe_50000,221
text8,bpe_50000,221
text8,bpe_50000,205
text8,bpe_50000,216
text8,bpe_50000,206
text8,bpe_50000,214
text8,bpe_50000,202
text8,bpe_50000,218
text8,bpe_50000,201
text8,bpe_50000,213
text8,bpe_50000,209
text8,bpe_50000,208
text8,bpe_50000,213
text8,bpe_50000,200
text8,bpe_50000,207
text8,bpe_50000,223
text8,bpe_50000,202
text8,bpe_50000,202
text8,bpe_50000,213
text8,bpe_50000,218
text8,bpe_50000,204
text8,bpe_50000,212
text8,bpe_50000,202
text8,bpe_50000,298
text8,bpe_50000,205
text8,bpe_50000,208
text8,bpe_50000,209
text8,bpe_50000,208
text8,bpe_50000,214
text8,bpe_50000,245
text8,bpe_50000,206
text8,bpe_50000,203
text8,bpe_50000,201
text8,bpe_50000,200
text8,bpe_50000,207
text8,bpe_50000,219
text8,bpe_50000,212
text8,bpe_50000,208
text8,bpe_50000,220
text8,bpe_50000,214
text8,bpe_50000,208
text8,bpe_50000,203
text8,bpe_50000,201
text8,bpe_50000,202
text8,bpe_50000,206
text8,bpe_50000,208
text8,bpe_50000,210
text8,bpe_50000,209
text8,bpe_50000,212
text8,bpe_50000,207
text8,bpe_50000,212
text8,bpe_50000,208
text8,bpe_50000,202
text8,bpe_50000,207
text8,bpe_50000,211
text8,bpe_50000,221
text8,bpe_50000,219
text8,bpe_50000,203
text8,bpe_50000,201
text8,bpe_50000,208
text8,bpe_50000,206
text8,bpe_50000,224
text8,bpe_50000,200
text8,bpe_50000,208
text8,bpe_50000,209
text8,bpe_50000,203
text8,bpe_50000,208
text8,bpe_50000,212
text8,bpe_50000,204
text8,bpe_50000,317
text8,bpe_50000,204
text8,bpe_50000,224
text8,bpe_50000,214
text8,bpe_50000,201
text8,bpe_50000,206
text8,bpe_50000,212
text8,bpe_50000,204
text8,bpe_50000,206
text8,bpe_50000,205
text8,bpe_50000,201
text8,bpe_50000,288
text8,bpe_50000,202
text8,bpe_50000,207
text8,bpe_50000,203
text8,bpe_50000,216
text8,bpe_50000,211
text8,bpe_50000,202
text8,bpe_50000,212
text8,bpe_50000,207
text8,bpe_50000,208
text8,bpe_50000,203
text8,bpe_50000,203
text8,bpe_50000,204
text8,bpe_50000,203
text8,bpe_50000,202
text8,bpe_50000,204
text8,bpe_50000,203
text8,bpe_50000,203
text8,bpe_50000,213
text8,bpe_50000,204
text8,bpe_50000,205
text8,bpe_50000,201
text8,bpe_50000,212
text8,bpe_50000,200
text8,bpe_50000,213
text8,bpe_50000,204
text8,bpe_50000,200
text8,bpe_50000,204
text8,bpe_50000,200
text8,bpe_50000,220
text8,bpe_50000,230
text8,bpe_50000,225
text8,bpe_50000,207
text8,bpe_50000,210
text8,bpe_50000,212
text8,bpe_50000,206
text8,bpe_50000,206
text8,bpe_50000,206
text8,bpe_50000,217
text8,bpe_50000,202
text8,bpe_50000,207
text8,bpe_50000,213
text8,bpe_50000,201
text8,bpe_50000,204
text8,bpe_50000,219
text8,bpe_50000,203
text8,bpe_50000,207
text8,bpe_50000,207
text8,bpe_50000,214
text8,bpe_50000,203
text8,bpe_50000,204
text8,bpe_50000,205
text8,bpe_50000,203
text8,bpe_50000,202
text8,bpe_50000,206
text8,bpe_50000,225
text8,bpe_50000,213
text8,bpe_50000,210
text8,bpe_50000,214
text8,bpe_50000,203
text8,bpe_50000,212
text8,bpe_50000,209
text8,bpe_50000,233
text8,bpe_50000,224
text8,bpe_50000,205
text8,bpe_50000,204
text8,bpe_50000,202
text8,bpe_50000,207
text8,bpe_50000,207
text8,bpe_50000,212
text8,bpe_50000,213
text8,bpe_50000,204
text8,bpe_50000,207
text8,bpe_50000,217
text8,bpe_50000,202
text8,bpe_50000,207
text8,bpe_50000,206
text8,bpe_50000,201
text8,bpe_50000,205
text8,bpe_50000,206
text8,bpe_50000,205
text8,bpe_50000,207
text8,bpe_50000,209
text8,bpe_50000,205
text8,bpe_50000,211
text8,bpe_50000,204
text8,bpe_50000,234
text8,bpe_50000,209
text8,bpe_50000,213
text8,bpe_50000,202
text8,bpe_50000,200
text8,bpe_50000,200
text8,bpe_50000,209
text8,bpe_50000,202
text8,bpe_50000,205
text8,bpe_50000,201
text8,bpe_50000,206
text8,bpe_50000,201
text8,bpe_50000,204
text8,bpe_50000,210
text8,bpe_50000,210
text8,bpe_50000,205
text8,bpe_50000,213
text8,bpe_50000,211
text8,bpe_50000,218
text8,bpe_50000,201
text8,bpe_50000,212
text8,bpe_50000,201
text8,bpe_50000,210
text8,bpe_50000,203
text8,bpe_50000,215
text8,bpe_50000,207
text8,bpe_50000,200
text8,bpe_50000,206
text8,bpe_50000,215
text8,bpe_50000,208
text8,bpe_50000,203
text8,bpe_50000,212
text8,bpe_50000,219
text8,bpe_50000,208
text8,bpe_50000,208
text8,bpe_50000,226
text8,bpe_50000,201
text8,bpe_50000,202
text8,bpe_50000,200
text8,bpe_50000,203
text8,bpe_50000,204
text8,bpe_50000,202
text8,bpe_50000,200
text8,bpe_50000,204
text8,bpe_50000,202
text8,bpe_50000,210
text8,bpe_50000,212
text8,bpe_50000,206
text8,bpe_50000,207
text8,bpe_50000,204
text8,bpe_50000,206
text8,bpe_50000,208
text8,bpe_50000,204
text8,bpe_50000,200
text8,bpe_50000,201
text8,bpe_50000,202
text8,bpe_50000,215
text8,bpe_50000,206
text8,bpe_50000,207
text8,bpe_50000,216
text8,bpe_50000,204
text8,bpe_50000,207
text8,bpe_50000,202
text8,bpe_50000,204
text8,bpe_50000,214
text8,bpe_50000,220
text8,bpe_50000,206
text8,bpe_50000,206
text8,bpe_50000,204
text8,bpe_50000,218
text8,bpe_50000,212
text8,bpe_50000,282
text8,bpe_50000,208
text8,bpe_50000,207
text8,bpe_50000,202
text8,bpe_50000,209
text8,bpe_50000,208
text8,bpe_50000,210
text8,bpe_50000,208
text8,bpe_50000,203
text8,bpe_50000,206
text8,bpe_50000,200
text8,bpe_50000,244
text8,bpe_50000,208
text8,bpe_50000,209
text8,bpe_50000,204
text8,bpe_50000,207
text8,bpe_50000,218
text8,bpe_50000,202
text8,bpe_50000,201
text8,bpe_50000,203
text8,bpe_50000,203
text8,bpe_50000,208
text8,bpe_50000,205
text8,bpe_50000,202
text8,bpe_50000,209
text8,bpe_50000,204
text8,bpe_50000,208
text8,bpe_50000,212
text8,bpe_50000,202
text8,bpe_50000,204
text8,bpe_50000,212
text8,bpe_50000,210
text8,bpe_50000,209
text8,bpe_50000,203
text8,bpe_50000,206
text8,bpe_50000,207
text8,bpe_50000,203
text8,bpe_50000,200
text8,bpe_50000,205
text8,bpe_50000,205
text8,bpe_50000,213
text8,bpe_50000,219
text8,bpe_50000,201
text8,bpe_50000,200
text8,bpe_50000,209
text8,bpe_50000,205
text8,bpe_50000,202
text8,bpe_50000,203
text8,bpe_50000,208
text8,bpe_50000,204
text8,bpe_50000,201
text8,bpe_50000,212
text8,bpe_50000,209
text8,bpe_50000,207
text8,bpe_50000,212
text8,bpe_50000,229
text8,bpe_50000,216
text8,bpe_50000,203
text8,bpe_50000,202
text8,bpe_50000,273
text8,bpe_50000,217
text8,bpe_50000,204
text8,bpe_50000,203
text8,bpe_50000,243
text8,bpe_50000,207
text8,bpe_50000,205
text8,bpe_50000,208
text8,bpe_50000,205
text8,bpe_50000,210
text8,bpe_50000,202
text8,bpe_50000,208
text8,bpe_50000,200
text8,bpe_50000,200
text8,bpe_50000,201
text8,bpe_50000,209
text8,bpe_50000,206
text8,bpe_50000,210
text8,bpe_50000,204
text8,bpe_50000,211
text8,bpe_50000,214
text8,bpe_50000,209
text8,bpe_50000,201
text8,bpe_50000,206
text8,bpe_50000,201
text8,bpe_50000,212
text8,bpe_50000,205
text8,bpe_50000,204
text8,bpe_50000,211
text8,bpe_50000,202
text8,bpe_50000,202
text8,bpe_50000,200
text8,bpe_50000,211
text8,bpe_50000,209
text8,bpe_50000,209
text8,bpe_50000,203
text8,bpe_50000,203
text8,bpe_50000,203
text8,bpe_50000,215
text8,bpe_50000,244
text8,bpe_50000,212
text8,bpe_50000,204
text8,bpe_50000,213
text8,bpe_50000,214
text8,bpe_50000,206
text8,bpe_50000,209
text8,bpe_50000,209
text8,bpe_50000,203
text8,bpe_50000,212
text8,bpe_50000,218
text8,bpe_50000,203
text8,bpe_50000,205
text8,bpe_50000,228
text8,bpe_50000,218
text8,bpe_50000,211
text8,bpe_50000,203
text8,bpe_50000,204
text8,bpe_50000,215
text8,bpe_50000,221
text8,bpe_50000,211
text8,bpe_50000,206
text8,bpe_50000,208
text8,bpe_50000,205
text8,bpe_50000,204
text8,bpe_50000,203
text8,bpe_50000,208
text8,bpe_50000,204
text8,bpe_50000,211
text8,bpe_50000,210
text8,bpe_50000,213
text8,bpe_50000,203
text8,bpe_50000,209
text8,bpe_50000,260
text8,bpe_50000,212
text8,bpe_50000,208
text8,bpe_50000,202
text8,bpe_50000,208
text8,bpe_50000,201
text8,bpe_50000,200
text8,bpe_50000,204
text8,bpe_50000,210
text8,bpe_50000,204
text8,bpe_50000,200
text8,bpe_50000,208
text8,bpe_50000,213
text8,bpe_50000,203
text8,bpe_50000,203
text8,bpe_50000,217
text8,bpe_50000,211
text8,bpe_50000,201
text8,bpe_50000,213
text8,bpe_50000,211
text8,bpe_50000,206
text8,bpe_50000,206
text8,bpe_50000,211
text8,bpe_50000,202
text8,bpe_50000,210
text8,bpe_50000,209
text8,bpe_50000,212
text8,bpe_50000,201
text8,bpe_50000,208
text8,bpe_50000,210
text8,bpe_50000,206
text8,bpe_50000,204
text8,bpe_50000,207
text8,bpe_50000,203
text8,bpe_50000,204
text8,bpe_50000,210
text8,bpe_50000,205
text8,bpe_50000,210
text8,bpe_50000,219
text8,bpe_50000,213
text8,bpe_50000,203
text8,bpe_50000,201
text8,bpe_50000,209
text8,bpe_50000,205
text8,bpe_50000,205
text8,bpe_50000,202
text8,bpe_50000,202
text8,bpe_50000,208
text8,bpe_50000,220
text8,bpe_50000,209
text8,bpe_50000,219
text8,bpe_50000,207
text8,bpe_50000,205
text8,bpe_50000,212
text8,bpe_50000,247
text8,bpe_50000,210
text8,bpe_50000,212
text8,bpe_50000,203
text8,bpe_50000,205
text8,bpe_50000,209
text8,bpe_50000,222
text8,bpe_50000,219
text8,bpe_50000,201
text8,bpe_50000,206
text8,bpe_50000,200
text8,bpe_50000,210
text8,bpe_50000,204
text8,bpe_50000,213
text8,bpe_50000,205
text8,bpe_50000,201
text8,bpe_50000,208
text8,bpe_50000,202
text8,bpe_50000,205
text8,bpe_50000,209
text8,bpe_50000,200
text8,bpe_50000,211
text8,bpe_50000,203
text8,bpe_50000,214
text8,bpe_50000,208
text8,bpe_50000,208
text8,bpe_50000,213
text8,bpe_50000,208
text8,bpe_50000,204
text8,bpe_50000,211
text8,bpe_50000,200
text8,bpe_50000,217
text8,bpe_50000,202
text8,bpe_50000,200
text8,bpe_50000,227
text8,bpe_50000,205
text8,bpe_50000,208
text8,bpe_50000,212
text8,bpe_50000,246
text8,bpe_50000,200
text8,bpe_50000,209
text8,bpe_50000,206
text8,bpe_50000,201
text8,bpe_50000,202
text8,bpe_50000,204
text8,bpe_50000,201
text8,bpe_50000,211
text8,bpe_50000,218
text8,bpe_50000,221
text8,bpe_50000,231
text8,bpe_50000,208
text8,bpe_50000,206
text8,bpe_50000,202
text8,bpe_50000,207
text8,bpe_50000,202
text8,bpe_50000,202
text8,bpe_50000,204
text8,bpe_50000,219
text8,bpe_50000,202
text8,bpe_50000,207
text8,bpe_50000,201
text8,bpe_50000,203
text8,bpe_50000,201
text8,bpe_50000,205
text8,bpe_50000,201
text8,bpe_50000,206
text8,bpe_50000,201
text8,bpe_50000,200
text8,bpe_50000,207
text8,bpe_50000,202
text8,bpe_50000,204
text8,bpe_50000,213
text8,bpe_50000,200
text8,bpe_50000,221
text8,bpe_50000,204
text8,bpe_50000,212
text8,bpe_50000,204
text8,bpe_50000,202
text8,bpe_50000,216
text8,bpe_50000,210
text8,bpe_50000,202
text8,bpe_50000,210
text8,bpe_50000,201
text8,bpe_50000,223
text8,bpe_50000,206
text8,bpe_50000,206
text8,bpe_50000,213
text8,bpe_50000,213
text8,bpe_50000,203
text8,bpe_50000,206
text8,bpe_50000,207
text8,bpe_50000,216
text8,bpe_50000,206
text8,bpe_50000,202
text8,bpe_50000,207
text8,bpe_50000,212
text8,bpe_50000,212
text8,bpe_50000,210
text8,bpe_50000,213
text8,bpe_50000,204
text8,bpe_50000,207
text8,bpe_50000,205
text8,bpe_50000,209
text8,bpe_50000,217
text8,bpe_50000,202
text8,bpe_50000,215
text8,bpe_50000,205
text8,bpe_50000,206
text8,bpe_50000,201
text8,bpe_50000,201
text8,bpe_50000,201
text8,bpe_50000,202
text8,bpe_50000,207
text8,bpe_50000,211
text8,bpe_50000,275
text8,bpe_50000,200
text8,bpe_50000,205
text8,bpe_50000,202
text8,bpe_50000,204
text8,bpe_50000,206
text8,bpe_50000,209
text8,bpe_50000,202
text8,bpe_50000,217
text8,bpe_50000,206
text8,bpe_50000,200
text8,bpe_50000,224
text8,bpe_50000,207
text8,bpe_50000,204
